"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.53623791079927e-114,0.372389291147405,0.379,0.235,6.21885535727982e-110,"4","RAB11B"
1.21083437885083e-113,0.385561544189632,0.41,0.261,2.96896589694224e-109,"4","GPBP1L1"
1.64584691894018e-113,0.304579815388022,0.591,0.411,4.03561664524131e-109,"4","LCP2"
1.99662367776195e-113,0.385038714181752,0.4,0.258,4.89572125787229e-109,"4","ATXN2"
3.5063644589834e-113,0.370641607044608,0.354,0.217,8.5976056534273e-109,"4","U2AF2"
4.03970029641185e-113,0.413018864178976,0.285,0.169,9.90534512680186e-109,"4","DHX8"
4.57342461596608e-113,0.431783922400053,0.365,0.229,1.12140371583488e-108,"4","RBM14"
7.79795070014811e-113,0.464749944206855,0.31,0.189,1.91205751167632e-108,"4","FNDC3A"
1.03683002126253e-112,0.36956899031934,0.47,0.309,2.54230721213573e-108,"4","DAZAP1"
1.07901195234089e-112,0.339975686008829,0.603,0.424,2.64573730713985e-108,"4","RASSF5"
1.14245996215784e-112,0.427489475323672,0.285,0.168,2.80131182721101e-108,"4","CLK3"
1.23280036486138e-112,0.331699372512088,0.353,0.216,3.02282649464009e-108,"4","MED15"
4.22413943516446e-112,0.293864284381274,0.523,0.35,1.03575898950233e-107,"4","PHKB"
4.8692859839263e-112,0.296259530424752,0.591,0.416,1.19394892325873e-107,"4","TOP1"
4.88670510948571e-112,0.499750885343772,0.491,0.34,1.1982200928459e-107,"4","GBP2"
9.81327658753228e-112,0.363603018839819,0.528,0.359,2.40621541926292e-107,"4","ZNF655"
2.95449057540217e-111,0.35488126647755,0.351,0.216,7.24441089088612e-107,"4","FAM192A"
6.27931797923848e-111,0.366740979237053,0.389,0.248,1.53968876850928e-106,"4","IMMT"
9.15788949904705e-111,0.372263483916554,0.673,0.513,2.24551450516634e-106,"4","ATP5F1C"
1.21458879002582e-110,0.335436161353097,0.38,0.24,2.97817171314331e-106,"4","NCBP3"
1.4202202884654e-110,0.337536892112911,0.654,0.481,3.48238014731716e-106,"4","PPP1CC"
1.99325751011833e-110,0.379876312902545,0.63,0.463,4.88746741481015e-106,"4","UQCRFS1"
4.31716577469964e-110,0.386861555019451,0.461,0.306,1.05856904795635e-105,"4","BTF3L4"
4.91867406655052e-110,0.354040259585404,0.451,0.297,1.20605888111819e-105,"4","SYAP1"
6.38478663165344e-110,0.403532508885602,0.289,0.172,1.56554968208142e-105,"4","IPO5"
6.38890407723029e-110,0.280807855385356,0.357,0.218,1.56655927973687e-105,"4","C7orf50"
1.29336642758604e-109,0.370426143287967,0.599,0.431,3.17133448044096e-105,"4","LBR"
1.80049243114158e-109,0.412370415817508,0.483,0.336,4.41480744115916e-105,"4","RFLNB"
2.02628877434053e-109,0.385910232626012,0.375,0.237,4.96846007468299e-105,"4","GID8"
2.86466638449097e-109,0.390282349520236,0.372,0.234,7.02416197477187e-105,"4","KCMF1"
3.03551753859445e-109,0.277784348334867,0.657,0.477,7.44308900463358e-105,"4","BRD2"
4.55097785916705e-109,0.399041712294619,0.273,0.16,1.11589977106776e-104,"4","PI4KA"
6.51332052097435e-109,0.418630236445065,0.307,0.186,1.59706619174291e-104,"4","PWWP2A"
9.85042658877739e-109,0.368582093231238,0.563,0.396,2.41532459956822e-104,"4","CCT5"
1.00043341316656e-108,0.319897389247269,0.753,0.598,2.45306272908439e-104,"4","ATP5PD"
1.12991984456836e-108,0.296106987077445,0.618,0.437,2.77056345888161e-104,"4","TMED10"
1.34847327226356e-108,0.373916942145169,0.353,0.221,3.30645646359024e-104,"4","IKBKB"
2.33999687512666e-108,0.281217164240949,0.724,0.556,5.73767233781056e-104,"4","NDUFB7"
4.2583116909876e-108,0.319394285307242,0.675,0.51,1.04413802663016e-103,"4","PRDX5"
5.37795284277902e-108,0.351692192983559,0.309,0.186,1.31867403704942e-103,"4","ATL3"
6.7848188700066e-108,0.460745556199388,0.923,0.916,1.66363758692562e-103,"4","JUN"
1.85499799377372e-107,0.356007537618647,0.431,0.285,4.54845508073316e-103,"4","KIAA1109"
1.88996108631463e-107,0.319783554710499,0.481,0.315,4.63418458364348e-103,"4","FAM89B"
3.0018178067281e-107,0.427024881412514,0.746,0.633,7.36045726209731e-103,"4","PSME2"
1.02619800623059e-106,0.376073177578957,0.549,0.378,2.5162375112774e-102,"4","NDUFAB1"
1.62423689770394e-106,0.317070080886478,0.394,0.254,3.98262887317006e-102,"4","TCERG1"
4.72908643100695e-106,0.372853749963922,0.505,0.341,1.1595719928829e-101,"4","NDUFA10"
8.16977992990553e-106,0.412116327956496,0.284,0.17,2.00323003881283e-101,"4","OSER1"
1.28210885385555e-105,0.357408919743381,0.378,0.237,3.14373090965382e-101,"4","PMF1"
1.63128944381608e-105,0.315462888101322,0.555,0.388,3.99992171623703e-101,"4","RALBP1"
2.25470255767473e-105,0.263871145094025,0.413,0.268,5.52853067141843e-101,"4","EEA1"
2.4686951992462e-105,0.38475266272195,0.399,0.257,6.05324062855169e-101,"4","SDHD"
2.76787046471976e-105,0.389103674921832,0.301,0.183,6.78681837949284e-101,"4","UBE3C"
3.8140498329364e-105,0.391016982398807,0.297,0.181,9.35205019036006e-101,"4","AGGF1"
3.17591955438525e-104,0.303662636537939,0.64,0.469,7.78735474735263e-100,"4","DGKZ"
6.214053823043e-104,0.418753273802525,0.269,0.161,1.52368599741014e-99,"4","FAM53C"
8.6757359234645e-104,0.40087168508146,0.37,0.235,2.1272904484335e-99,"4","MRPL23"
4.17266108708311e-103,0.307530647479305,0.271,0.159,1.02313649855278e-98,"4","VPS26B"
4.5197980253136e-103,0.32619585790971,0.307,0.186,1.10825447580689e-98,"4","C2orf68"
1.38028159949324e-102,0.38656307177113,0.279,0.167,3.38445048195743e-98,"4","RAB5B"
1.6317299576076e-102,0.355411747122208,0.395,0.254,4.00100185605383e-98,"4","SLAIN2"
2.46967818273823e-102,0.386900604080275,0.311,0.192,6.05565090407414e-98,"4","RAP2C"
2.58509582227317e-102,0.416214467454784,0.27,0.161,6.33865495621382e-98,"4","SMIM12"
2.98860483925914e-102,0.364005590488226,0.347,0.218,7.32805906586342e-98,"4","SMNDC1"
3.50988409274548e-102,0.362698997943293,0.355,0.225,8.60623579541191e-98,"4","LZIC"
3.71236906260992e-102,0.389207927160507,0.284,0.171,9.10272894151952e-98,"4","NXPE3"
4.49867470910728e-102,0.360391895280564,0.423,0.277,1.10307503867311e-97,"4","SDHC"
1.18736819442881e-101,0.352345267323973,0.314,0.194,2.91142681273944e-97,"4","C6orf89"
2.61926962554081e-101,0.361707815476971,0.278,0.166,6.42244912182606e-97,"4","TP53"
3.3173738750455e-101,0.359303485198643,0.475,0.318,8.13420074161157e-97,"4","TXN2"
8.40694934545192e-101,0.259294230276281,0.74,0.588,2.06138397950481e-96,"4","ARF6"
9.95906561385219e-101,0.567235362007179,0.476,0.343,2.44196288851656e-96,"4","VAMP5"
1.71270228209546e-100,0.327320373869804,0.559,0.391,4.19954599569806e-96,"4","KPNA4"
2.53500249469725e-100,0.396635187842766,0.252,0.149,6.21582611699766e-96,"4","RMDN1"
9.04900309911595e-100,0.310812757643007,0.61,0.437,2.21881555990323e-95,"4","BAX"
1.274398113041e-99,0.387010622284527,0.448,0.302,3.12482417317654e-95,"4","PNKD"
1.80166988123381e-99,0.369070642904632,0.266,0.159,4.4176945487853e-95,"4","GMFB"
2.04411889457833e-99,0.344364859564865,0.34,0.214,5.01217952950607e-95,"4","ARID5A"
4.84052327064697e-99,0.263639632098302,0.546,0.379,1.18689630596264e-94,"4","PDIA6"
7.25056529260745e-99,0.300572971747603,0.318,0.195,1.77783860974735e-94,"4","PIGT"
1.44746674990724e-98,0.327472547999589,0.345,0.217,3.54918847077255e-94,"4","POGZ"
1.46433641742747e-98,0.441457803589811,0.478,0.341,3.59055289553216e-94,"4","GADD45B"
6.22354436668558e-98,0.303719196139016,0.431,0.282,1.5260130787113e-93,"4","COPZ1"
1.87818130692654e-97,0.390960020081781,0.304,0.188,4.60530056458387e-93,"4","MLLT10"
2.62890621379896e-97,0.33491468219416,0.319,0.197,6.44607803623505e-93,"4","RETREG2"
6.42165828452934e-97,0.354876832530068,0.359,0.229,1.57459061136659e-92,"4","SAP30BP"
1.03857765476877e-96,0.379461030180483,0.279,0.17,2.54659240949303e-92,"4","GARS"
1.38939127985602e-96,0.343071534224926,0.454,0.303,3.40678741820696e-92,"4","EIF6"
1.89937170809223e-96,0.323376594468169,0.539,0.377,4.65725942824214e-92,"4","HNRNPL"
2.32259461849133e-96,0.359167353530742,0.263,0.159,5.69500200454073e-92,"4","NFKBIB"
2.42797019393362e-96,0.360492399881346,0.365,0.237,5.95338291552525e-92,"4","MFSD14C"
3.39204882299491e-96,0.361699493574132,0.338,0.215,8.31730371398351e-92,"4","ENTPD4"
3.4091685908345e-96,0.310623540738609,0.443,0.295,8.35928138472618e-92,"4","EMC3"
6.26847166680844e-96,0.306716929443189,0.401,0.261,1.53702925270143e-91,"4","TOR1AIP2"
8.1921972966392e-96,0.333952174866081,0.318,0.198,2.00872677713593e-91,"4","DDX54"
1.05651434394254e-95,0.349326917020712,0.413,0.273,2.59057317134711e-91,"4","UBR5"
5.20451720414044e-95,0.319040061414389,0.616,0.451,1.27614761845524e-90,"4","SRSF6"
1.0220643092105e-94,0.340846401434581,0.347,0.218,2.50610168618415e-90,"4","TSSC4"
1.02390822438764e-94,0.328414791498816,0.314,0.197,2.51062296619849e-90,"4","CEPT1"
1.08148457122642e-94,0.40137954843368,0.348,0.224,2.65180016864717e-90,"4","LYSMD2"
1.76656479522375e-94,0.364540167565814,0.289,0.178,4.33161687788864e-90,"4","PPP3CB"
2.55637625464193e-94,0.294639489966509,0.477,0.319,6.26823457638202e-90,"4","OTUB1"
4.06451099058245e-94,0.298300266879655,0.777,0.643,9.96618094890818e-90,"4","SF3B5"
4.68998056713564e-94,0.345965011209596,0.4,0.261,1.14998323506166e-89,"4","DEDD2"
4.69064348053206e-94,0.334008627139676,0.401,0.263,1.15014578142646e-89,"4","SEC22B"
9.52310129011953e-94,0.320699240582703,0.303,0.187,2.33506443633731e-89,"4","UBAP2L"
1.76219424543951e-93,0.288953773027879,0.679,0.517,4.32090028981768e-89,"4","SRSF4"
2.18604070927539e-93,0.339143575976486,0.434,0.29,5.36017181914327e-89,"4","ATXN2L"
2.2390809053671e-93,0.305899400874043,0.695,0.539,5.49022637996012e-89,"4","HSPA5"
4.31279389879215e-93,0.426952462333428,0.251,0.151,1.05749706398384e-88,"4","ARMC10"
6.01745552081966e-93,0.326389710956573,0.326,0.204,1.47548009370498e-88,"4","NUDT22"
9.37284966990758e-93,0.927916308726309,0.317,0.218,2.29822273906134e-88,"4","MX1"
2.02240578723074e-92,0.313040977362654,0.427,0.288,4.95893899028978e-88,"4","XIAP"
2.25262455273422e-92,0.273643157998861,0.846,0.74,5.52343540330431e-88,"4","ATP5F1D"
3.92575559136979e-92,0.398576809558155,0.48,0.34,9.62595271003871e-88,"4","IFRD1"
4.69956904902655e-92,0.304418068555123,0.727,0.575,1.15233433082131e-87,"4","VPS28"
7.63806711141691e-92,0.383294849289955,0.368,0.243,1.87285405571943e-87,"4","ZBTB11"
1.15235917219498e-91,0.327768306853538,0.556,0.4,2.82558469022209e-87,"4","CCT6A"
1.72698498994536e-91,0.306021132524402,0.411,0.269,4.23456719534603e-87,"4","FIBP"
5.35619051618431e-91,0.305158024347057,0.455,0.307,1.31333791456839e-86,"4","FBXO7"
6.34787359946405e-91,0.308373779366032,0.351,0.225,1.55649860658858e-86,"4","KPNA6"
9.1673234301564e-91,0.318448656016061,0.365,0.235,2.24782770507435e-86,"4","TENT2"
1.04683446367229e-90,0.300965898284247,0.344,0.219,2.56683810492446e-86,"4","DCAF8"
1.09477288592306e-90,0.305248222515905,0.323,0.204,2.68438311628335e-86,"4","MSL2"
1.29748876841598e-90,0.293408846732149,0.362,0.233,3.18144246015598e-86,"4","ELMO1"
1.92694257794125e-90,0.31670521530034,0.413,0.275,4.72486320111194e-86,"4","IREB2"
2.2841192430754e-90,0.365501698688779,0.387,0.255,5.60066038402088e-86,"4","HSD17B10"
3.80517938490124e-90,0.328581767967784,0.292,0.182,9.33029985177783e-86,"4","DENND6A"
4.72966580894621e-90,0.326761668194437,0.359,0.231,1.15971405635361e-85,"4","ATXN10"
5.94934312547986e-90,0.301625026949856,0.435,0.296,1.45877893436766e-85,"4","ZKSCAN1"
6.07846100422247e-90,0.368309207590768,0.388,0.258,1.49043863823535e-85,"4","PTAR1"
1.4690908696396e-89,0.350383201505493,0.309,0.196,3.60221081235631e-85,"4","KPNA3"
1.84782822285673e-89,0.318327821171674,0.294,0.181,4.5308748024447e-85,"4","CCDC124"
2.05218808854662e-89,0.367381974151379,0.334,0.216,5.03196519311632e-85,"4","PAXBP1"
2.32300304186625e-89,0.312323946772533,0.302,0.189,5.69600345865604e-85,"4","TSC2"
4.2199817551791e-89,0.308565012559733,0.428,0.285,1.03473952636991e-84,"4","MRPS5"
1.94674854574322e-88,0.263754592993538,0.643,0.474,4.77342743416238e-84,"4","KDM2A"
2.60060234278668e-88,0.334106161161313,0.27,0.167,6.37667694451294e-84,"4","ERAP1"
2.09257108867256e-87,0.337088507672145,0.298,0.187,5.13098430942513e-83,"4","ZNF581"
2.34866212321515e-87,0.287303292147334,0.355,0.23,5.75891952612354e-83,"4","RNF169"
2.60224449773376e-87,0.280651923562477,0.411,0.273,6.38070350844318e-83,"4","IFNAR2"
1.1460092714841e-86,0.295394278069881,0.293,0.183,2.81001473367902e-82,"4","DCTN1"
1.1605117014315e-86,0.320333549509105,0.504,0.35,2.84557469191003e-82,"4","RNASEH2C"
2.29655192743915e-86,0.34991538397688,0.263,0.162,5.63114532608079e-82,"4","UPK3BL1"
3.97898558194178e-86,0.297070070006337,0.328,0.21,9.75647264692126e-82,"4","USO1"
4.6586530247459e-86,0.260749355288719,0.339,0.216,1.14230172166769e-81,"4","MAPKAP1"
4.84806851907542e-86,0.336291074868366,0.274,0.17,1.18874640087729e-81,"4","WDR61"
4.95096430386974e-86,0.28427065337455,0.482,0.33,1.21397644730886e-81,"4","ZFAND6"
1.26411912003697e-85,0.298232726521692,0.676,0.516,3.09962008233065e-81,"4","HSPA9"
1.51010259967853e-85,0.389298130144555,0.266,0.165,3.70277157441177e-81,"4","EGLN1"
1.72850298262495e-85,0.304684905289391,0.33,0.211,4.23828931339637e-81,"4","NUDT21"
1.80519749997781e-85,0.272717372744371,0.446,0.301,4.4263442699456e-81,"4","ARFGEF1"
3.68029996839805e-85,0.274749195419448,0.448,0.302,9.02409552251203e-81,"4","CYBC1"
4.34272619813545e-85,0.326549559983247,0.324,0.206,1.06483646378281e-80,"4","KLHDC3"
5.25002721088326e-85,0.319547471901499,0.514,0.357,1.28730667210858e-80,"4","PFDN2"
5.3669007666481e-85,0.305642283856467,0.343,0.223,1.31596406798211e-80,"4","DPP8"
6.38454537196224e-85,0.313683720845847,0.35,0.228,1.56549052520514e-80,"4","BCL10"
1.90467749186515e-84,0.277867378808491,0.555,0.394,4.67026921005335e-80,"4","CHMP3"
3.60625428245436e-84,0.277063848854441,0.443,0.298,8.84253550057809e-80,"4","TMEM248"
1.12053012868063e-83,0.309455500287026,0.311,0.197,2.7475398755249e-79,"4","HSF1"
2.73136003126293e-83,0.299460159097452,0.486,0.336,6.6972947966567e-79,"4","YTHDF2"
7.56318973446586e-83,0.250252377298479,0.34,0.218,1.85449412289103e-78,"4","FAM78A"
1.42796116935408e-82,0.274393190921023,0.388,0.256,3.50136078725621e-78,"4","ARCN1"
1.06203087369792e-81,0.300719409972588,0.29,0.184,2.6040997023073e-77,"4","A1BG"
1.99315490461116e-81,0.273150763395603,0.369,0.242,4.88721582610657e-77,"4","GANAB"
3.00402953253033e-81,0.368836542865342,0.277,0.178,7.36588041376437e-77,"4","FAM217B"
5.9618624933641e-81,0.309398757616693,0.272,0.17,1.46184868337288e-76,"4","DHX40"
1.00283621218622e-80,0.294959829755109,0.387,0.258,2.4589543922806e-76,"4","GTF2F1"
1.09970290091574e-80,0.292840097158066,0.377,0.249,2.69647151304538e-76,"4","TMEM9B"
1.78342596127335e-80,0.327041107492206,0.264,0.167,4.37296045704226e-76,"4","POU2F1"
1.88937544603943e-80,0.271599839299266,0.388,0.258,4.63274859368867e-76,"4","KLC1"
2.24153325039866e-80,0.307493194363932,0.308,0.197,5.49623952997751e-76,"4","RGS14"
3.91995769082861e-80,0.299296528601198,0.27,0.169,9.61173625791175e-76,"4","POLG"
1.03171100774754e-79,0.254815827652622,0.346,0.225,2.52975539099697e-75,"4","SAR1B"
1.63079643994158e-79,0.295083249267722,0.429,0.294,3.99871287073674e-75,"4","SPOP"
4.94719438752549e-79,0.283966531033916,0.263,0.165,1.21305206382125e-74,"4","C16orf87"
5.6850179445264e-79,0.271777245563297,0.369,0.246,1.39396639999787e-74,"4","CUL5"
6.05569063221852e-79,0.253535115432228,0.483,0.333,1.48485534301998e-74,"4","ATF6B"
9.3806502449258e-79,0.287509960665785,0.264,0.166,2.30013544005581e-74,"4","MCFD2"
1.55351128717344e-78,0.327656510815723,0.27,0.172,3.80920967614927e-74,"4","PCBP1-AS1"
2.84839390232121e-78,0.262367038267119,0.769,0.634,6.98426184849161e-74,"4","MICOS10"
3.55049173027434e-78,0.325187578007371,0.253,0.158,8.70580572263269e-74,"4","SCAMP1"
5.52905547730793e-78,0.253251043165635,0.386,0.257,1.3557244030359e-73,"4","RAB4A"
3.6863278269068e-77,0.251213146825409,0.468,0.326,9.03887583157547e-73,"4","TRIM33"
5.04554604322983e-77,0.27960568319246,0.539,0.388,1.23716788979995e-72,"4","TMED2"
7.88148414437153e-77,0.254398121027587,0.448,0.309,1.9325399121999e-72,"4","CPNE3"
9.77766661147318e-77,0.320920811979733,0.516,0.372,2.39748385313322e-72,"4","COX19"
1.30104035512746e-76,0.292707286414894,0.473,0.328,3.19015095077253e-72,"4","SURF1"
1.43337634613207e-76,0.269962989151153,0.334,0.217,3.51463880071583e-72,"4","BABAM1"
2.44731274869994e-76,0.312510826586993,0.267,0.169,6.00081085981224e-72,"4","FBXW2"
3.26380395828765e-76,0.273974295536178,0.454,0.313,8.00284730572131e-72,"4","MED28"
5.26519560996257e-76,0.281352450144908,0.425,0.29,1.29102596356282e-71,"4","PIK3CD"
1.30922658929411e-75,0.271263661162207,0.367,0.246,3.21022359694915e-71,"4","ARIH1"
2.85034605692132e-75,0.254869801835063,0.375,0.25,6.98904853157108e-71,"4","ELAVL1"
3.17091544844777e-75,0.274946838039932,0.309,0.2,7.77508467959393e-71,"4","STX4"
3.19919757486835e-75,0.646720779705037,0.314,0.221,7.84443245357719e-71,"4","IFI6"
5.6637166173127e-75,0.263013049481181,0.257,0.162,1.38874331456507e-70,"4","USP12"
5.6750656334141e-75,0.336268583382301,0.422,0.295,1.39152609331314e-70,"4","PCNX1"
6.96617743190744e-75,0.265273056033966,0.342,0.225,1.7081067063037e-70,"4","NUDT4"
1.5946487820004e-74,0.280560130000942,0.526,0.375,3.91007881346498e-70,"4","BUD31"
2.02629830127511e-74,0.295601355126608,0.256,0.161,4.96848343472657e-70,"4","EI24"
2.02861577609777e-74,0.273537297864356,0.35,0.234,4.97416588299173e-70,"4","TNPO1"
8.17370999382319e-74,0.271145272381033,0.372,0.249,2.00419369048545e-69,"4","ZSWIM7"
8.73707723905639e-74,0.318919648063052,0.276,0.179,2.14233133901663e-69,"4","CEP63"
9.6168414692161e-74,0.276393779688748,0.317,0.207,2.35804952825179e-69,"4","RC3H2"
1.29668219977776e-73,0.251217027773502,0.401,0.273,3.17946475385506e-69,"4","FYTTD1"
3.97215802420595e-73,0.304623098898012,0.303,0.199,9.73973147535298e-69,"4","FBXL3"
4.15719625937926e-73,0.314545851693563,0.455,0.327,1.0193445227998e-68,"4","CREB1"
4.82925690773748e-73,0.286503303236645,0.262,0.167,1.18413379377723e-68,"4","PIK3C3"
4.96119673566034e-73,0.29366272489752,0.402,0.273,1.21648543958391e-68,"4","PSMF1"
7.17191118354996e-73,0.260476586848988,0.368,0.249,1.75855262220645e-68,"4","ING3"
1.01772724985453e-72,0.401829300186775,0.436,0.315,2.4954672166433e-68,"4","EIF2AK2"
1.31292758158871e-72,0.277853349955659,0.345,0.228,3.21929843005552e-68,"4","UBE2J2"
1.35004924407023e-72,0.25499554876527,0.671,0.515,3.31032074646021e-68,"4","PTPN2"
1.87549746602642e-72,0.250201234493809,0.402,0.276,4.59871978669679e-68,"4","RANBP2"
8.84075257772087e-72,0.296099510891724,0.255,0.162,2.16775253205716e-67,"4","ATF2"
1.10945073672892e-71,0.276283065801084,0.638,0.488,2.7203732064593e-67,"4","TUFM"
1.85929263118375e-71,0.277280377899788,0.364,0.244,4.55898553166255e-67,"4","NDUFS3"
3.25643181101478e-71,0.255880445658652,0.758,0.629,7.98477080060823e-67,"4","COPS9"
1.50039595851871e-70,0.261733213530114,0.273,0.175,3.67897089028787e-66,"4","VPS13D"
3.1967806487942e-70,0.254343841500359,0.381,0.258,7.83850615084337e-66,"4","CDC73"
3.78885868153799e-70,0.262000471254013,0.581,0.43,9.29028148713116e-66,"4","MRFAP1"
2.33935475176545e-69,0.2567320194984,0.318,0.21,5.73609785132889e-65,"4","DCAF11"
2.94823894322379e-69,0.256161764340348,0.343,0.231,7.22908188878474e-65,"4","ITGB2-AS1"
3.71814549577633e-69,0.290357135276788,0.405,0.277,9.11689275564357e-65,"4","ECHS1"
4.06273890572844e-69,0.396236449685799,0.417,0.303,9.96183579684613e-65,"4","CITED2"
4.27496503574991e-69,0.286018279698533,0.479,0.343,1.04822142676588e-64,"4","HECA"
8.48576092994438e-69,0.336186159577922,0.251,0.161,2.08070858002236e-64,"4","VPS8"
3.85296709442584e-68,0.266646343548841,0.333,0.224,9.44747531553217e-64,"4","CSNK2A2"
1.87680459451519e-67,0.27240047313298,0.524,0.377,4.60192486575124e-63,"4","PSMD13"
2.80562046586854e-67,0.285483534355298,0.288,0.189,6.87938138230965e-63,"4","SCAF4"
2.42992423026575e-66,0.274015011763011,0.573,0.424,5.95817421261162e-62,"4","UQCRC2"
3.03551522520482e-66,0.251172836511274,0.317,0.213,7.44308333220222e-62,"4","MXI1"
7.0007856987611e-66,0.282907367460292,0.471,0.333,1.71659265333622e-61,"4","ELOC"
4.9613375227255e-65,0.274096719594254,0.428,0.301,1.21651996057229e-60,"4","FNIP1"
4.13388383409106e-64,0.3377044131759,0.267,0.177,1.01362831611913e-59,"4","FBXO34"
1.5924869161442e-63,0.262092334558508,0.255,0.165,3.90477791838558e-59,"4","MIF4GD"
2.14708240510012e-63,0.252261223104659,0.324,0.218,5.2646460573055e-59,"4","ZNF277"
